price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus,state,city,locality,latitude,longitude
728196,1254,2,2,1,yes,yes,no,no,yes,2,yes,semi-furnished,Telangana,Warangal,Subedari,17.9209,79.5865
7858415,2275,3,3,3,yes,yes,no,no,no,1,yes,furnished,Tamil Nadu,Chennai,Nungambakkam,13.0672,80.2634
1717840,954,2,2,2,no,no,no,no,no,0,yes,unfurnished,Andhra Pradesh,Vijayawada,Governorpet,16.524,80.6152
4923642,1726,3,2,1,no,no,no,no,no,1,yes,furnished,Andhra Pradesh,Guntur,Brodipet,16.2858,80.4041
4286753,2201,3,2,2,yes,yes,no,yes,yes,0,yes,semi-furnished,Punjab,Ludhiana,Civil Lines,30.8859,75.8331
3126448,1424,2,1,2,yes,no,yes,no,yes,2,no,unfurnished,Madhya Pradesh,Gwalior,Lashkar,26.2117,78.2094
3221219,1659,3,2,2,yes,yes,no,no,yes,2,no,furnished,Andhra Pradesh,Guntur,Brindavan Gardens,16.349,80.4476
1767612,1323,2,2,3,yes,no,no,no,yes,0,no,semi-furnished,Karnataka,Hubli,Unkal,15.3891,75.15
2544394,1172,2,1,2,yes,yes,yes,yes,yes,0,no,semi-furnished,Madhya Pradesh,Gwalior,Thatipur,26.2524,78.2209
2192013,2147,3,2,1,yes,no,no,yes,yes,1,no,furnished,West Bengal,Siliguri,Sevoke Road,26.7707,88.4018
6609247,2642,4,2,1,no,no,yes,yes,yes,0,yes,furnished,Himachal Pradesh,Manali,Vashisht,32.2732,77.1747
2518285,1448,2,1,3,yes,no,no,no,no,2,no,unfurnished,Odisha,Cuttack,Link Road,20.491,85.8732
992137,908,2,3,2,yes,yes,no,yes,yes,2,no,unfurnished,Jammu & Kashmir,Srinagar,Rajbagh,34.0588,74.8281
15994899,3086,4,3,3,yes,no,yes,yes,yes,0,yes,semi-furnished,Madhya Pradesh,Indore,AB Road,22.6843,75.8215
3950389,1897,3,1,2,no,no,no,yes,yes,2,no,unfurnished,Jharkhand,Ranchi,Morabadi,23.3492,85.3157
14219359,3941,4,2,2,no,no,yes,no,no,1,no,furnished,Karnataka,Mysore,Kuvempunagar,12.2643,76.6858
9779837,2471,4,2,1,no,no,no,no,yes,2,no,unfurnished,Himachal Pradesh,Shimla,Summer Hill,31.0911,77.1791
1310817,1039,2,3,3,no,no,no,yes,yes,0,no,furnished,Uttar Pradesh,Lucknow,Aliganj,26.8798,80.9583
2798660,1226,2,2,3,yes,no,no,yes,no,0,no,unfurnished,Maharashtra,Pune,Magarpatta,18.5598,73.8142
2823785,1499,3,4,1,no,no,no,no,no,0,no,unfurnished,Jammu & Kashmir,Jammu,Jammu Cantt,32.7567,74.8076
1352896,1083,2,1,3,yes,no,yes,no,yes,1,yes,furnished,Kerala,Trivandrum,Kowdiar,8.5023,76.911
2847507,1415,2,2,1,no,no,no,yes,no,2,no,semi-furnished,Chhattisgarh,Bilaspur,Vyapar Vihar,22.0894,82.0942
10051042,2365,3,1,1,yes,no,no,no,yes,0,yes,furnished,Gujarat,Ahmedabad,Bopal,23.0394,72.5885
12507068,2266,4,1,4,yes,no,no,no,yes,1,yes,furnished,Rajasthan,Jaipur,C Scheme,26.9329,75.7575
2699827,1230,2,3,2,no,yes,no,no,yes,3,no,furnished,West Bengal,Kolkata,Park Street,22.5868,88.3158
1733350,941,2,2,3,yes,no,no,yes,yes,1,no,unfurnished,Uttar Pradesh,Noida,Sector 137,28.5604,77.3931
1700145,816,2,3,3,yes,no,yes,yes,yes,2,no,unfurnished,Karnataka,Mysore,Vijayanagar,12.3367,76.6109
7654338,1300,3,2,3,yes,no,no,no,yes,1,no,unfurnished,Delhi,New Delhi,Dwarka,28.6274,77.2262
13400944,3672,4,2,3,no,yes,no,no,no,1,no,furnished,Chhattisgarh,Raipur,Telibandha,21.2329,81.6004
8339192,2439,3,1,2,yes,no,no,yes,yes,2,yes,furnished,West Bengal,Durgapur,Steel Township,23.5101,87.3289
8434754,1520,3,2,1,no,yes,no,yes,yes,1,no,furnished,Delhi,New Delhi,Janakpuri,28.6418,77.2221
5585396,2023,3,2,2,yes,no,no,no,no,2,yes,semi-furnished,Madhya Pradesh,Jabalpur,Civil Lines,23.1666,79.9923
6254952,1786,3,2,2,yes,no,yes,no,yes,2,yes,semi-furnished,Telangana,Hyderabad,Banjara Hills,17.4268,78.438
6248621,1937,3,3,2,yes,no,no,no,no,1,no,semi-furnished,Jharkhand,Dhanbad,Wasseypur,23.8326,86.3818
13167308,2242,3,1,2,no,no,no,yes,yes,0,no,semi-furnished,Kerala,Kochi,MG Road,9.904,76.2656
4033606,2351,3,2,4,yes,no,yes,no,yes,1,no,semi-furnished,Jharkhand,Ranchi,Morabadi,23.3736,85.3451
5438855,1524,3,2,3,yes,no,no,yes,yes,1,yes,furnished,Telangana,Hyderabad,Gachibowli,17.3583,78.5185
1396521,1003,2,2,3,yes,yes,no,no,no,1,yes,furnished,Odisha,Rourkela,Sector 19,22.2468,84.827
7946752,2304,3,4,3,yes,no,no,yes,yes,3,no,unfurnished,Maharashtra,Nagpur,Civil Lines,21.1094,79.111
4430308,2402,3,2,2,yes,no,yes,no,no,1,no,furnished,Uttar Pradesh,Agra,Kamla Nagar,27.2202,77.9832
7188475,2161,3,3,4,no,no,no,yes,no,3,yes,semi-furnished,Punjab,Amritsar,Ranjit Avenue,31.5917,74.9076
5539057,1410,2,2,2,yes,no,no,no,yes,1,no,semi-furnished,Karnataka,Bangalore,Jayanagar,12.9714,77.5904
7199235,3379,4,1,2,yes,no,no,yes,yes,3,yes,semi-furnished,Uttar Pradesh,Noida,Greater Noida West,28.5003,77.4015
2190659,1525,3,3,1,yes,no,no,yes,yes,2,no,semi-furnished,Odisha,Rourkela,Panposh,22.2999,84.8597
3777076,2320,4,2,1,no,no,no,yes,yes,1,no,unfurnished,Andhra Pradesh,Guntur,Brindavan Gardens,16.3102,80.4515
2762771,1175,2,2,3,yes,no,no,no,no,1,yes,furnished,Delhi,New Delhi,Rohini,28.57,77.2488
848990,1084,2,2,2,yes,no,no,no,yes,2,yes,furnished,Himachal Pradesh,Shimla,Lakkar Bazaar,31.1082,77.1818
2281248,1113,2,2,1,yes,yes,no,no,yes,0,no,furnished,Assam,Guwahati,Six Mile,26.1155,91.7158
5468889,2135,3,1,1,yes,no,no,yes,no,2,no,furnished,West Bengal,Siliguri,Matigara,26.686,88.351
13532277,2337,4,1,4,yes,no,no,no,yes,2,no,furnished,Rajasthan,Jaipur,C Scheme,26.9513,75.7697
4156731,1823,3,4,2,yes,no,no,no,yes,1,no,unfurnished,Andhra Pradesh,Visakhapatnam,Gajuwaka,17.6534,83.1823
24177486,5676,5,1,3,no,no,no,yes,no,2,no,furnished,Odisha,Cuttack,CDA,20.4534,85.921
1929089,1831,3,1,4,yes,no,yes,yes,yes,1,no,furnished,Chhattisgarh,Bhilai,Sector 9,21.2531,81.3484
883352,1137,2,2,3,no,yes,no,no,yes,1,no,unfurnished,Assam,Dibrugarh,Graham Bazaar,27.5212,94.8851
8522036,2260,3,2,1,yes,no,no,no,yes,2,yes,semi-furnished,Bihar,Patna,Fraser Road,25.557,85.1572
1535583,820,2,1,3,yes,no,no,yes,no,1,no,semi-furnished,Uttar Pradesh,Kanpur,Civil Lines,26.4251,80.368
9761639,2648,4,2,1,yes,no,no,yes,yes,1,yes,semi-furnished,Andhra Pradesh,Vijayawada,Benz Circle,16.4718,80.6324
15488653,3780,4,1,2,yes,no,no,no,yes,1,yes,furnished,Bihar,Patna,Exhibition Road,25.5988,85.1139
2235220,2303,3,1,4,yes,yes,no,no,yes,1,no,unfurnished,Telangana,Nizamabad,Begumpet,18.6612,78.0734
1223244,973,2,3,3,yes,no,no,no,yes,3,no,semi-furnished,Punjab,Chandigarh,Sector 9,30.7311,76.8
3657961,2027,4,2,3,yes,no,no,no,no,1,no,unfurnished,Andhra Pradesh,Visakhapatnam,Dwaraka Nagar,17.6523,83.1933
6054787,1767,3,2,1,no,yes,yes,no,no,2,no,unfurnished,Assam,Guwahati,Ulubari,26.191,91.7571
2046958,937,2,2,2,no,no,no,yes,no,2,yes,semi-furnished,Bihar,Patna,Exhibition Road,25.5884,85.1075
10015942,3370,4,2,1,yes,no,no,yes,yes,2,no,semi-furnished,Himachal Pradesh,Shimla,Summer Hill,31.1544,77.1671
3666992,1728,3,3,3,no,no,no,yes,no,2,yes,semi-furnished,Odisha,Bhubaneswar,Patia,20.2672,85.8179
10584029,2676,4,3,1,yes,no,no,yes,yes,1,no,unfurnished,Himachal Pradesh,Shimla,Chhota Shimla,31.0787,77.1246
7674092,2352,3,1,1,yes,yes,no,no,no,2,no,semi-furnished,Odisha,Bhubaneswar,Jaydev Vihar,20.294,85.8556
755523,1103,2,2,4,yes,no,no,yes,yes,0,no,semi-furnished,Uttar Pradesh,Kanpur,Kidwai Nagar,26.4614,80.3793
3368968,2614,4,1,2,no,yes,no,no,yes,3,no,furnished,Jammu & Kashmir,Srinagar,Rajbagh,34.0356,74.8122
8629578,2541,4,3,3,yes,yes,yes,yes,no,0,no,unfurnished,Jammu & Kashmir,Jammu,Talab Tillo,32.7014,74.8448
17364351,6377,5,2,1,yes,yes,no,no,no,2,no,unfurnished,Himachal Pradesh,Dharamshala,Kangra,32.2214,76.3608
2449893,914,2,3,2,no,yes,yes,no,no,1,yes,furnished,Maharashtra,Nagpur,Ramdaspeth,21.1416,79.0641
11816543,5134,5,1,1,yes,yes,yes,yes,no,2,no,semi-furnished,Chhattisgarh,Raipur,Civil Lines,21.2653,81.5995
6839711,3075,4,2,3,no,no,no,no,yes,2,no,unfurnished,Assam,Guwahati,Ganeshguri,26.1467,91.6974
9427684,2712,4,2,2,yes,yes,no,no,no,2,yes,unfurnished,Maharashtra,Thane,Majiwada,19.2623,72.9542
5843098,2113,3,2,1,yes,yes,no,no,no,2,no,semi-furnished,Assam,Jorhat,Tarajan,26.7634,94.1831
3166475,1490,2,3,3,yes,no,no,yes,no,2,yes,semi-furnished,Odisha,Bhubaneswar,Jaydev Vihar,20.3188,85.8265
4358029,2499,3,3,2,yes,yes,no,no,yes,1,no,furnished,Punjab,Ludhiana,BRS Nagar,30.8997,75.8149
19932140,7862,5,3,1,yes,no,no,yes,yes,0,yes,unfurnished,Uttar Pradesh,Lucknow,Aliganj,26.8152,80.9781
9957894,1687,3,3,1,yes,no,yes,no,yes,2,no,semi-furnished,Maharashtra,Pune,Hinjewadi,18.5245,73.8497
7546258,1209,3,2,1,yes,no,yes,yes,yes,0,no,semi-furnished,Tamil Nadu,Chennai,Velachery,13.0803,80.2332
10454209,3041,4,2,2,yes,no,no,no,yes,2,no,unfurnished,Uttar Pradesh,Lucknow,Aliganj,26.8166,80.9009
3871070,1493,2,2,3,no,yes,no,no,yes,2,no,unfurnished,Rajasthan,Jaipur,C Scheme,26.9095,75.8125
1795479,1295,2,2,3,no,no,no,yes,yes,2,yes,unfurnished,Odisha,Bhubaneswar,Jaydev Vihar,20.3272,85.8367
4344247,2023,3,2,2,yes,no,yes,yes,no,1,no,semi-furnished,Kerala,Thrissur,West Fort,10.4844,76.2
3539742,1271,3,3,1,no,yes,yes,no,yes,0,no,semi-furnished,Haryana,Panchkula,Sector 5,30.7377,76.8761
11240877,2000,3,1,1,no,no,yes,no,yes,2,no,furnished,Telangana,Hyderabad,Miyapur,17.3677,78.4872
2890622,1311,3,2,3,yes,no,no,yes,yes,2,no,furnished,Himachal Pradesh,Shimla,Sanjauli,31.1081,77.1669
11055675,3198,4,1,3,yes,no,no,yes,yes,1,no,unfurnished,Rajasthan,Udaipur,Fateh Sagar,24.6237,73.663
14760851,2597,4,4,3,no,yes,no,no,yes,2,yes,unfurnished,Madhya Pradesh,Indore,Vijay Nagar,22.7413,75.8179
2199148,1108,2,2,2,no,no,yes,yes,yes,0,no,unfurnished,Delhi,East Delhi,Preet Vihar,28.6975,77.2616
867354,1414,2,1,3,yes,no,no,no,yes,0,no,semi-furnished,Tamil Nadu,Trichy,Cantonment,10.741,78.7447
3314807,1756,3,3,1,no,yes,no,no,yes,1,yes,semi-furnished,Uttar Pradesh,Noida,Greater Noida West,28.5349,77.3896
872990,1009,2,2,1,yes,no,no,no,yes,1,no,semi-furnished,Uttar Pradesh,Lucknow,Indira Nagar,26.8889,80.9238
1580755,1311,2,2,1,yes,no,no,yes,no,2,no,unfurnished,Uttarakhand,Haridwar,BHEL,29.9955,78.1169
16099930,7855,5,3,2,yes,no,no,yes,yes,1,yes,semi-furnished,Rajasthan,Udaipur,Fateh Sagar,24.6342,73.7314
7769755,1379,3,2,2,yes,yes,no,yes,no,2,yes,semi-furnished,Telangana,Hyderabad,Jubilee Hills,17.3946,78.4729
2754857,1282,2,2,1,yes,no,yes,no,yes,2,no,furnished,Jharkhand,Ranchi,Hinoo,23.2971,85.3109
3510081,1287,3,3,3,yes,no,no,no,no,2,no,semi-furnished,Haryana,Gurugram,Golf Course Road,28.4509,77.0504
601992,824,2,2,2,yes,yes,no,no,no,1,yes,furnished,Uttar Pradesh,Noida,Sector 18,28.531,77.3442
2014857,2233,3,3,1,no,yes,no,no,no,2,no,semi-furnished,Uttar Pradesh,Noida,Sector 18,28.5485,77.352
18641260,4539,5,2,2,no,yes,no,yes,yes,3,no,semi-furnished,Uttar Pradesh,Kanpur,Swaroop Nagar,26.4336,80.3064
1940500,1284,2,2,1,no,yes,no,no,yes,2,no,semi-furnished,Chhattisgarh,Bhilai,Sector 1,21.2335,81.3689
3558576,2859,4,2,2,no,no,no,no,yes,1,yes,semi-furnished,Odisha,Cuttack,CDA,20.4221,85.9103
14148271,2789,4,1,1,yes,yes,no,no,yes,1,no,furnished,Uttar Pradesh,Lucknow,Gomti Nagar,26.8381,80.9596
9043740,1570,3,1,3,no,no,yes,yes,yes,1,yes,unfurnished,Karnataka,Bangalore,Koramangala,13.0021,77.5466
4170660,1244,3,3,1,yes,yes,no,yes,yes,2,no,unfurnished,Madhya Pradesh,Indore,AB Road,22.7141,75.8863
4834109,2023,3,3,2,yes,no,yes,yes,yes,1,yes,furnished,Chhattisgarh,Raipur,Telibandha,21.2098,81.6505
22247775,2255,4,2,1,no,no,yes,yes,yes,0,no,furnished,Maharashtra,Mumbai,Juhu,19.0474,72.8783
49587004,6983,5,2,1,yes,yes,yes,no,yes,1,yes,semi-furnished,Haryana,Gurugram,New Gurugram,28.4854,77.0013
4330612,1966,3,1,1,no,no,no,yes,yes,1,yes,semi-furnished,Rajasthan,Udaipur,Sector 11,24.5621,73.7309
12191325,2944,4,3,2,yes,no,no,yes,no,2,no,semi-furnished,Bihar,Bhagalpur,Tilkamanjhi,25.2486,86.9461
2841746,1467,2,2,2,no,no,no,no,no,0,no,furnished,Kerala,Kochi,Kaloor,9.9196,76.2617
2414711,1335,2,3,1,no,yes,no,no,yes,2,no,furnished,Uttar Pradesh,Kanpur,Swaroop Nagar,26.432,80.3177
4117051,2246,3,1,2,yes,no,no,no,yes,1,no,unfurnished,Rajasthan,Jaipur,Jagatpura,26.8737,75.7785
2269277,1367,2,2,2,yes,no,no,yes,yes,3,yes,unfurnished,Karnataka,Mangalore,Bejai,12.8837,74.8545
2533085,2375,3,4,3,yes,no,yes,no,no,1,no,semi-furnished,Tamil Nadu,Madurai,SS Colony,9.946,78.1127
16694894,2180,4,3,3,yes,no,no,no,no,1,no,unfurnished,Delhi,New Delhi,Rohini,28.628,77.2363
855765,1004,2,3,2,no,yes,no,yes,no,1,no,furnished,Madhya Pradesh,Gwalior,City Centre,26.2311,78.2305
14480121,4811,5,2,1,yes,yes,yes,no,no,1,no,semi-furnished,Jammu & Kashmir,Jammu,Residency Road,32.7143,74.8817
1340024,925,2,2,4,no,no,no,no,yes,2,no,semi-furnished,West Bengal,Siliguri,Matigara,26.7054,88.4208
2846826,1687,3,1,3,no,yes,no,yes,yes,2,no,semi-furnished,Assam,Dibrugarh,Amolapatty,27.4658,94.8798
2385550,875,2,2,2,yes,no,no,no,yes,1,yes,unfurnished,Gujarat,Surat,Vesu,21.2121,72.8286
3166810,1222,2,2,2,no,yes,no,yes,yes,2,yes,unfurnished,Maharashtra,Nagpur,Sadar,21.1803,79.0441
5102261,1446,2,2,2,yes,no,no,no,yes,1,yes,semi-furnished,Gujarat,Ahmedabad,Prahlad Nagar,22.9988,72.5364
963223,1028,2,2,3,yes,no,no,yes,yes,1,yes,semi-furnished,Maharashtra,Nagpur,Civil Lines,21.1057,79.1149
2405785,1351,2,3,1,yes,no,no,no,yes,0,yes,semi-furnished,Karnataka,Mangalore,Bejai,12.9337,74.8313
2647893,2141,3,2,4,yes,no,no,no,yes,2,no,furnished,Andhra Pradesh,Vijayawada,Benz Circle,16.5294,80.6378
5977848,2740,4,2,1,yes,no,yes,yes,no,1,no,furnished,Madhya Pradesh,Jabalpur,Napier Town,23.1527,79.9884
11711423,3032,4,2,2,no,no,no,yes,yes,3,yes,furnished,Uttarakhand,Dehradun,Karanpur,30.2698,78.0086
6880714,3576,4,3,2,yes,no,no,no,no,2,no,semi-furnished,Himachal Pradesh,Dharamshala,Kangra,32.214,76.343
14769463,3931,4,4,1,yes,no,no,no,yes,2,yes,unfurnished,Madhya Pradesh,Gwalior,Maharaj Bada,26.1977,78.2027
1623788,1300,2,2,1,no,no,no,yes,no,1,no,semi-furnished,Punjab,Chandigarh,Sector 43,30.7138,76.7616
2912703,1229,3,2,3,no,no,no,yes,yes,2,yes,semi-furnished,West Bengal,Kolkata,Behala,22.551,88.384
11901371,2441,3,2,2,no,no,no,no,yes,1,no,unfurnished,Telangana,Hyderabad,Kondapur,17.3736,78.4992
1674629,955,2,2,1,yes,yes,no,yes,yes,0,yes,semi-furnished,Karnataka,Mysore,Saraswathipuram,12.2579,76.6759
1795664,1481,2,3,3,yes,yes,no,no,yes,3,no,furnished,Jammu & Kashmir,Jammu,Jammu Cantt,32.7649,74.8244
8567413,2147,3,3,3,yes,no,no,no,yes,1,yes,unfurnished,Rajasthan,Jaipur,Vaishali Nagar,26.8888,75.7865
44967333,3418,4,1,4,yes,no,no,no,yes,1,no,semi-furnished,Maharashtra,Mumbai,Malad,19.1209,72.853
2499179,1436,2,3,1,yes,yes,no,no,yes,2,no,unfurnished,Punjab,Amritsar,Lawrence Road,31.6427,74.8587
3120070,1975,3,1,1,yes,no,no,no,no,1,no,unfurnished,Uttar Pradesh,Agra,Sanjay Place,27.1443,77.9619
3579452,1319,3,1,2,yes,no,yes,no,yes,1,yes,unfurnished,Rajasthan,Udaipur,Hiran Magri,24.5493,73.6897
10126809,1778,3,2,3,yes,no,no,no,yes,2,yes,semi-furnished,Gujarat,Ahmedabad,Vastrapur,23.0713,72.541
1552153,1727,3,2,1,yes,yes,no,yes,no,1,no,semi-furnished,Uttarakhand,Dehradun,Vasant Vihar,30.3092,78.0241
3665585,2346,3,3,2,yes,no,no,no,yes,2,no,unfurnished,Chhattisgarh,Bhilai,Supela,21.1729,81.4075
1827613,1924,3,3,3,yes,no,no,no,yes,1,no,semi-furnished,Madhya Pradesh,Jabalpur,Wright Town,23.1579,79.9587
2758874,2011,4,2,3,yes,yes,yes,yes,yes,3,no,furnished,Chhattisgarh,Bilaspur,Mangla,22.1101,82.1112
5001699,3565,4,3,2,yes,no,no,no,yes,2,yes,unfurnished,Rajasthan,Udaipur,Fateh Sagar,24.5533,73.7335
6101954,3087,4,3,1,yes,no,no,no,no,1,yes,semi-furnished,Assam,Jorhat,AT Road,26.7156,94.1763
2670767,1974,3,2,1,no,no,no,no,yes,3,no,unfurnished,Rajasthan,Udaipur,Sector 3,24.6206,73.7275
4590091,1359,3,3,1,no,no,no,no,yes,2,yes,unfurnished,Telangana,Warangal,Hanamkonda,17.9885,79.5854
1290515,1125,2,2,1,yes,yes,no,no,yes,3,no,unfurnished,Uttarakhand,Dehradun,Rajpur Road,30.3307,78.0504
6084474,2014,3,4,1,no,no,no,no,no,1,no,unfurnished,Kerala,Kozhikode,Wayanad Road,11.2602,75.8087
14835493,2261,4,2,3,no,no,no,yes,yes,2,no,unfurnished,Telangana,Hyderabad,Miyapur,17.396,78.489
3831976,2138,4,3,3,yes,yes,yes,yes,yes,1,no,semi-furnished,Gujarat,Rajkot,150 Feet Ring Road,22.2684,70.8141
1305018,1489,3,4,1,no,no,yes,no,yes,0,no,unfurnished,West Bengal,Durgapur,City Centre,23.5659,87.3227
9220810,3317,4,2,2,no,no,no,yes,yes,2,yes,semi-furnished,Bihar,Gaya,Station Road,24.7788,84.9965
4700323,1659,3,3,1,no,no,no,no,yes,1,no,furnished,Gujarat,Ahmedabad,Bopal,23.0367,72.6146
32497545,3947,4,2,2,yes,yes,no,no,yes,1,no,unfurnished,Delhi,New Delhi,Dwarka,28.583,77.1911
7835378,1895,3,2,1,no,no,no,no,no,2,no,furnished,Madhya Pradesh,Indore,AB Road,22.6828,75.876
1104058,870,2,1,3,no,no,no,no,no,2,no,unfurnished,Delhi,South Delhi,Green Park,28.5489,77.2811
2693428,1271,2,1,3,no,yes,no,yes,no,0,no,semi-furnished,Gujarat,Rajkot,Kalawad Road,22.2648,70.7588
6161542,2890,4,2,2,no,no,no,yes,no,2,yes,semi-furnished,West Bengal,Siliguri,Hill Cart Road,26.6816,88.3863
2488861,1089,2,1,2,yes,no,yes,no,yes,2,no,semi-furnished,Maharashtra,Nashik,College Road,19.9476,73.8292
1504663,1067,2,2,3,no,yes,no,yes,yes,1,no,unfurnished,Karnataka,Hubli,Keshwapur,15.3992,75.1342
3279985,1728,3,2,3,no,yes,no,yes,yes,1,no,semi-furnished,Delhi,North Delhi,Model Town,28.7346,77.0951
5272304,3280,4,2,3,yes,no,no,no,yes,0,no,furnished,Maharashtra,Nashik,Gangapur Road,19.993,73.7954
3763825,1276,2,2,1,no,no,no,yes,yes,2,yes,semi-furnished,West Bengal,Kolkata,New Town,22.5309,88.3651
4510573,3739,4,2,1,no,no,yes,yes,yes,1,no,semi-furnished,Assam,Dibrugarh,Amolapatty,27.4506,94.9259
1422094,814,2,2,3,no,no,no,yes,yes,2,yes,unfurnished,Uttarakhand,Dehradun,Vasant Vihar,30.3137,78.0726
10216447,2809,4,3,1,yes,no,no,yes,yes,2,no,furnished,Jharkhand,Dhanbad,Wasseypur,23.7816,86.4434
17231403,3833,4,2,2,yes,no,no,yes,yes,2,no,semi-furnished,Jharkhand,Ranchi,Harmu,23.3436,85.2853
3499869,2864,4,2,3,yes,no,no,yes,no,2,yes,unfurnished,Delhi,East Delhi,Preet Vihar,28.6374,77.3227
4669275,1453,3,2,3,yes,no,no,no,yes,1,no,semi-furnished,Gujarat,Rajkot,Mavdi,22.351,70.834
7427047,3157,4,2,3,yes,yes,no,no,yes,1,yes,furnished,Uttarakhand,Dehradun,Rajpur Road,30.3015,77.9852
16178363,3972,4,2,2,yes,no,no,no,yes,2,no,semi-furnished,Himachal Pradesh,Manali,Old Manali,32.195,77.1724
10364018,3641,4,2,2,yes,no,no,yes,yes,1,no,furnished,Telangana,Nizamabad,Chandak Colony,18.6599,78.0984
10145884,3114,4,2,1,yes,no,no,yes,yes,2,no,furnished,Madhya Pradesh,Bhopal,Arera Colony,23.2401,77.3835
5090962,1734,3,2,3,yes,no,no,no,yes,2,no,semi-furnished,Haryana,Panchkula,Sector 5,30.6842,76.8285
16994182,7327,5,2,1,no,no,no,no,no,2,yes,unfurnished,West Bengal,Siliguri,Sevoke Road,26.7088,88.367
2684271,1375,2,3,3,no,no,no,no,no,1,no,semi-furnished,Uttar Pradesh,Agra,Kamla Nagar,27.1839,77.9938
2569912,1225,2,3,1,yes,yes,no,yes,no,2,yes,semi-furnished,Andhra Pradesh,Guntur,Lakshmipuram,16.2827,80.4708
1147419,844,2,2,2,yes,no,no,no,yes,1,yes,unfurnished,Telangana,Nizamabad,Yellareddypet,18.7129,78.1383
3065832,1310,3,2,1,yes,no,no,no,yes,3,no,semi-furnished,Haryana,Panchkula,Sector 8,30.6519,76.811
2456747,1337,2,1,1,yes,no,yes,yes,yes,3,yes,unfurnished,Jammu & Kashmir,Srinagar,Gogji Bagh,34.0881,74.8169
2396246,902,2,2,2,yes,yes,no,no,yes,1,no,furnished,Madhya Pradesh,Indore,AB Road,22.6765,75.8341
4107770,3309,4,4,3,yes,yes,no,no,yes,3,no,unfurnished,Delhi,East Delhi,IP Extension,28.6908,77.3397
1917427,1394,3,2,3,yes,yes,no,yes,no,2,yes,semi-furnished,West Bengal,Siliguri,Matigara,26.7672,88.35
1865644,1066,2,2,1,no,no,no,no,yes,1,no,semi-furnished,Rajasthan,Jaipur,C Scheme,26.8978,75.7382
14973413,1902,3,2,2,yes,no,no,no,yes,2,no,semi-furnished,Delhi,New Delhi,Janakpuri,28.5857,77.2132
12813273,3721,4,2,3,no,yes,yes,yes,yes,2,yes,semi-furnished,West Bengal,Siliguri,Matigara,26.7295,88.3802
1692080,1201,3,2,3,no,no,no,yes,yes,3,yes,semi-furnished,Kerala,Thrissur,Kuriachira,10.5557,76.1911
2459472,2333,3,3,2,yes,no,yes,yes,no,2,no,unfurnished,Odisha,Rourkela,Civil Township,22.2927,84.8517
1037333,1334,2,1,2,yes,no,no,yes,yes,1,yes,semi-furnished,Uttar Pradesh,Agra,Sanjay Place,27.2071,77.9974
1675675,1192,2,2,2,no,no,yes,no,no,2,yes,semi-furnished,Uttar Pradesh,Kanpur,Kidwai Nagar,26.4586,80.3373
13253706,3213,4,1,2,yes,yes,no,no,no,2,no,unfurnished,Andhra Pradesh,Visakhapatnam,MVP Colony,17.6801,83.1728
14867794,3800,4,2,1,yes,yes,no,no,yes,1,no,furnished,Delhi,North Delhi,GTB Nagar,28.6601,77.1251
6056152,2043,3,2,2,yes,no,no,no,no,1,yes,furnished,Telangana,Warangal,Hanamkonda,17.9518,79.5454
8970179,2390,3,1,1,yes,yes,no,no,yes,1,no,unfurnished,Gujarat,Ahmedabad,Bopal,23.0519,72.6068
1101599,902,2,1,1,yes,no,yes,no,no,3,yes,furnished,Gujarat,Surat,Piplod,21.1245,72.836
9188669,2188,3,2,2,no,no,no,yes,yes,0,no,furnished,West Bengal,Kolkata,Jadavpur,22.5806,88.3452
3862115,919,2,3,1,yes,no,yes,no,yes,2,no,unfurnished,Delhi,New Delhi,Vasant Kunj,28.652,77.2128
4920484,3589,4,3,1,no,no,yes,yes,yes,0,yes,unfurnished,Jammu & Kashmir,Jammu,Gandhi Nagar,32.7273,74.8866
6886535,3246,4,2,2,no,no,no,no,no,3,no,unfurnished,Punjab,Amritsar,Lawrence Road,31.6476,74.906
707324,862,2,2,2,yes,no,no,no,yes,3,yes,furnished,Gujarat,Rajkot,Mavdi,22.2558,70.8301
23925914,2317,4,4,1,no,no,no,no,yes,2,no,furnished,Maharashtra,Mumbai,Powai,19.0918,72.9128
862912,962,2,1,1,no,no,no,yes,yes,0,no,unfurnished,Rajasthan,Udaipur,Sector 3,24.5992,73.7265
3624292,2466,3,4,2,yes,no,yes,no,yes,2,yes,furnished,Andhra Pradesh,Vijayawada,Benz Circle,16.5441,80.6175
6977743,2376,3,2,3,no,no,yes,yes,yes,3,no,semi-furnished,Delhi,North Delhi,GTB Nagar,28.6772,77.1174
1959086,893,2,2,3,yes,no,no,no,yes,2,no,semi-furnished,Chhattisgarh,Raipur,Civil Lines,21.28,81.604
3125827,2257,3,2,3,no,no,no,no,yes,2,yes,semi-furnished,Karnataka,Mangalore,Kodialbail,12.8952,74.9014
6768876,1360,3,2,2,yes,yes,no,no,yes,2,no,unfurnished,Haryana,Gurugram,Sohna Road,28.4414,76.9853
4086437,2495,4,2,3,yes,no,no,yes,no,2,yes,unfurnished,Bihar,Bhagalpur,Purnea,25.2191,86.9396
